Order ID,Sales,Profit,City,State,Customer Segment,Product Category
2818,593.21,44.71,North Miami,Florida,Corporate,Furniture
2818,89.23,-42.72,North Miami,Florida,Corporate,Office Supplies
2823,357.43,-135.98,Oakville,MO,Home Office,Technology
2823,4754.08,299.88,Oakville,MO,Home Office,Office Supplies
2848,1476.39,-303.62,Prairie Village,Kansas,Home Office,Furniture
2848,863.583,-264.28,Prairie Village,Kansas,Home Office,Technology
2852,74.87,-43.97,Mount Pleasant,South Carolina,Home Office,Office Supplies
2852,3931.318,1025.45,Myrtle Beach,South Carolina,Home Office,Technology
2853,4253.65,943.00,Oakland,California,Consumer,Office Supplies
2882,3872.87,565.34,Pullman,Washington,Consumer,Furniture
2882,356.72,12.61,Pullman,Washington,Consumer,Technology
2883,2154.34,177.66,Marshalltown,Iowa,Consumer,Office Supplies
2885,197.41,-128.68,Richmond,Virginia,Home Office,Office Supplies
2885,712.18,13.98,Richmond,Virginia,Home Office,Office Supplies
2912,16587.13,-3476.86,Pflugerville,Texas,Corporate,Technology
2912,507.98,170.90,Pflugerville,Texas,Corporate,Office Supplies
2914,62.88,-24.74,Chula Vista,California,Consumer,Office Supplies
2915,231.26,32.83,Rexburg,Idaho,Consumer,Office Supplies
2915,987.17,51.59,Twin Falls,Idaho,Consumer,Technology
2947,57.04,-29.06,Owasso,Oklahoma,Consumer,Office Supplies
2976,14223.82,3424.22,Carbondale,Illinois,Consumer,Furniture
2978,6264.1855,1312.04,Mountain View,California,Corporate,Technology
2978,5410.95,2077.91,Murrieta,California,Corporate,Office Supplies
2978,4671.1495,947.31,Smithfield,Rhode Island,Corporate,Technology
3008,6831.72,3081.02,Santa Clara,California,Consumer,Office Supplies
3012,120.03,10.50,New Bern,North Carolina,Corporate,Office Supplies
3014,4002.14,1314.39,Ossining,New York,Consumer,Office Supplies
3040,98.39,-31.54,Riviera Beach,Florida,Consumer,Office Supplies
3042,103.87,15.42,Santa Maria,California,Consumer,Office Supplies
3046,10094.43,4451.01,Nampa,Idaho,Small Business,Office Supplies
3073,10.58,-11.58,Franklin Square,New York,Home Office,Office Supplies
3073,2119.67,-2314.74,Franklin Square,New York,Home Office,Technology
3073,45923.76,102.61,Franklin Square,New York,Home Office,Technology
3078,33.86,0.35,Davis,California,Corporate,Office Supplies
3078,316.61,-187.29,Swansea,MA,Corporate,Furniture
3104,336.06,-240.78,Dover,Delaware,Consumer,Office Supplies
3104,380.38,7.29,Dover,Delaware,Consumer,Office Supplies
3108,65.39,-0.46,Davie,Florida,Corporate,Office Supplies
3109,1005.74,199.30,North Platte,Nebraska,Corporate,Furniture
3109,6477.7395,1653.97,North Platte,Nebraska,Corporate,Technology
3110,1601.32,377.81,Ozark,MO,Corporate,Technology
3136,238.74,-38.89,Sioux Falls,South Dakota,Corporate,Office Supplies
3138,718.03,-427.47,Randallstown,Maryland,Consumer,Technology
3141,534.96,-26.72,Bethesda,Maryland,Home Office,Technology
3168,80.6,-4.20,Franklin Square,New York,Home Office,Furniture
3169,35.58,-19.95,Hickory,North Carolina,Corporate,Office Supplies
3172,584.511,-95.98,Logan,Utah,Consumer,Technology
3175,3553.62,521.69,West Hollywood,California,Small Business,Office Supplies
3202,554.21,-105.37,Marrero,Louisiana,Consumer,Technology
3205,136.61,80.43,Syracuse,New York,Consumer,Furniture
3205,2907.63,54.60,Syracuse,New York,Consumer,Furniture
3232,42.66,-11.83,Tinley Park,Illinois,Small Business,Office Supplies
3235,142.97,-12.26,Mansfield,Texas,Corporate,Office Supplies
3266,17.12,-2.55,Edinburg,Texas,Corporate,Office Supplies
3271,11532.99,2753.39,Edmond,Oklahoma,Home Office,Technology
3271,146.1,51.14,Edmond,Oklahoma,Home Office,Office Supplies
3297,158.7,-196.80,Auburn,Washington,Consumer,Office Supplies
3300,92.02,-47.36,Santa Ana,California,Home Office,Technology
3328,1736.41,-762.44,Laguna Hills,California,Corporate,Furniture
3331,153.28,73.16,Rocky Mount,North Carolina,Corporate,Office Supplies
3332,22.19,-3.51,Portland,Maine,Corporate,Office Supplies
3333,927.97,162.17,Gahanna,Ohio,Home Office,Office Supplies
3333,59.05,-24.09,Gahanna,Ohio,Home Office,Office Supplies
3361,213.71,-208.02,Burnsville,Minnesota,Corporate,Office Supplies
3361,133.66,-5.60,Burnsville,Minnesota,Corporate,Office Supplies
3362,1699.52,734.75,Ottumwa,Iowa,Small Business,Technology
3362,760.85,-109.10,Ottumwa,Iowa,Small Business,Office Supplies
3363,8185.89,2137.28,Weslaco,Texas,Home Office,Office Supplies
3393,127.74,-5.57,Moorhead,Minnesota,Consumer,Technology
3393,325.92,-36.47,Moorhead,Minnesota,Consumer,Furniture
3395,181.17,-59.88,Pueblo West,Colorado,Consumer,Office Supplies
3395,13.16,-10.29,Pueblo West,Colorado,Consumer,Office Supplies
3395,107.88,25.59,Pueblo,Colorado,Consumer,Office Supplies
3395,623.02,-255.66,Pueblo,Colorado,Consumer,Office Supplies
3397,815.89,-20.25,Biddeford,Maine,Consumer,Technology
3397,30.61,-3.38,Lodi,New Jersey,Consumer,Office Supplies
3456,5418.68,332.30,Attleboro,MA,Small Business,Furniture
3458,627.91,222.08,Harrisonburg,Virginia,Corporate,Technology
3458,46.89,-3.83,Harrisonburg,Virginia,Corporate,Office Supplies
3459,2152.404,218.87,Coconut Creek,Florida,Home Office,Technology
3460,153.23,-95.15,Stow,Ohio,Consumer,Office Supplies
3461,2053.379,1040.40,Gainesville,Georgia,Home Office,Technology
3461,3206.3955,784.77,Gainesville,Georgia,Home Office,Technology
3463,264.75,-212.51,Wentzville,MO,Consumer,Office Supplies
3488,4669.19,-1864.08,Fort Lauderdale,Florida,Home Office,Furniture
3488,133.4,-0.31,Fort Lauderdale,Florida,Home Office,Office Supplies
3492,2393.63,524.88,Fruit Cove,Florida,Corporate,Office Supplies
3492,6177.53,-1195.12,Fruit Cove,Florida,Corporate,Furniture
3492,94.6,-6.34,Fruit Cove,Florida,Corporate,Office Supplies
3493,7518.12,1027.63,Montgomery,Alabama,Home Office,Technology
3521,204.11,28.71,Hobart,Indiana,Home Office,Office Supplies
3522,1935.17,-991.07,Annandale,Virginia,Consumer,Office Supplies
3522,812.68,235.88,Annandale,Virginia,Consumer,Technology
3524,427.32,52.35,Kankakee,Illinois,Small Business,Office Supplies
3525,115.43,11.41,Santa Ana,California,Home Office,Office Supplies
3526,246.06,20.67,Brentwood,California,Small Business,Furniture
3553,20.5,-4.04,Fruit Cove,Florida,Corporate,Office Supplies
3554,288.91,-14.06,Peachtree City,Georgia,Corporate,Office Supplies
3556,269.37,-103.55,Attleboro,MA,Home Office,Office Supplies
3556,4933.99,1161.89,Saco,Maine,Home Office,Furniture
3559,136.67,-117.92,Mount Vernon,New York,Corporate,Office Supplies
3585,259.72,78.05,Gainesville,Texas,Corporate,Office Supplies
3585,54.69,-35.75,Gainesville,Texas,Corporate,Office Supplies
3586,383.57,70.51,Cohoes,New York,Home Office,Furniture
3586,461.1,116.96,Cohoes,New York,Home Office,Furniture
3588,374.38,-1.16,Montgomery,Alabama,Home Office,Office Supplies
3588,1557.42,-123.81,Montgomery,Alabama,Home Office,Technology
3588,410.27,226.72,Montgomery,Alabama,Home Office,Furniture
3588,1531.93,326.56,Montgomery,Alabama,Home Office,Technology
3589,72.93,28.55,Gorham,Maine,Home Office,Office Supplies
3591,321.57,-100.05,Euclid,Ohio,Small Business,Office Supplies
3591,1085.16,-311.54,Euclid,Ohio,Small Business,Furniture
3621,83.87,-28.83,Huntington Beach,California,Small Business,Office Supplies
3622,76.6,-48.51,North Port,Florida,Consumer,Office Supplies
3648,134.81,52.36,Rapid City,South Dakota,Home Office,Office Supplies
3648,5488.5265,1382.45,Rapid City,South Dakota,Home Office,Technology
3649,79.42,-15.46,Los Altos,California,Home Office,Office Supplies
3649,75.6,17.14,Los Altos,California,Home Office,Office Supplies
3650,139.95,-128.59,Apex,North Carolina,Home Office,Office Supplies
3650,5207.5,166.44,Apex,North Carolina,Home Office,Furniture
3653,271.11,64.79,Norfolk,Virginia,Corporate,Office Supplies
3654,95.73,-151.15,Carlsbad,California,Corporate,Furniture
3654,7338.79,4031.62,Dracut,MA,Corporate,Technology
3654,12569.31,3160.63,Quincy,MA,Corporate,Office Supplies
3655,62.54,-30.74,Marysville,Washington,Small Business,Office Supplies
3655,2750.107,600.42,Marysville,Washington,Small Business,Technology
3680,177.95,-61.75,Gloucester,MA,Corporate,Office Supplies
3680,99.53,18.28,Jersey City,New Jersey,Corporate,Office Supplies
3685,106.78,-98.05,Grand Rapids,Michigan,Small Business,Office Supplies
3687,79.37,6.14,Sterling Heights,Michigan,Home Office,Office Supplies
3745,1143.35,411.10,League City,Texas,Home Office,Furniture
3746,1463.0965,162.67,Puyallup,Washington,Corporate,Technology
3746,246.3,-67.49,Redmond,Washington,Corporate,Office Supplies
3749,353.62,140.15,Pine Bluff,Arkansas,Consumer,Office Supplies
3750,76.16,-24.03,Smithtown,New York,Small Business,Office Supplies
3777,244.85,38.06,Papillion,Nebraska,Small Business,Furniture
3778,268.09,-63.76,Buffalo,New York,Home Office,Technology
3778,557.03,8.95,Buffalo,New York,Home Office,Technology
3778,26.53,-15.00,Buffalo,New York,Home Office,Office Supplies
3778,5133.9235,1313.95,Buffalo,New York,Home Office,Technology
3783,92.14,-40.25,Gastonia,North Carolina,Corporate,Technology
3783,257.43,-200.63,Gastonia,North Carolina,Corporate,Office Supplies
3808,6.13,-2.83,Norfolk,Virginia,Corporate,Office Supplies
3810,221.86,-1845.66,Saint Cloud,Florida,Corporate,Office Supplies
3810,78.26,35.09,Saint Cloud,Florida,Corporate,Office Supplies
3814,1225.41,-138.02,Escondido,California,Consumer,Office Supplies
3841,1184.45,-552.10,Harrison,New York,Small Business,Office Supplies
3841,25409.63,11535.28,Harrison,New York,Small Business,Office Supplies
3841,7308.283,1680.23,Harrison,New York,Small Business,Technology
3845,3064.27,294.39,Kent,Washington,Consumer,Office Supplies
3845,475.72,-10.40,Kent,Washington,Consumer,Furniture
3845,123.91,39.04,Kent,Washington,Consumer,Furniture
3877,700.46,254.31,New Brunswick,New Jersey,Corporate,Office Supplies
3905,2537.88,-377.25,Saco,Maine,Consumer,Furniture
3907,218.12,-1642.65,Southgate,Michigan,Small Business,Office Supplies
3907,729.83,-135.10,Thornton,Colorado,Small Business,Office Supplies
3907,1083.19,214.61,Thornton,Colorado,Small Business,Technology
3908,820.284,-180.20,Romeoville,Illinois,Corporate,Technology
3911,370.72,-156.76,San Luis Obispo,California,Small Business,Office Supplies
3942,225.14,-42.61,Abington,MA,Small Business,Office Supplies
3942,1559.7755,-247.18,Farmington,Connecticut,Small Business,Technology
3970,1032.97,397.15,Montclair,Virginia,Home Office,Technology
3970,324.83,-426.54,Montclair,Virginia,Home Office,Office Supplies
3973,316.35,117.91,Lincoln,Nebraska,Corporate,Furniture
4004,63.52,8.66,Rochester,New York,Corporate,Office Supplies
4004,1512.25,195.48,Rochester,New York,Corporate,Office Supplies
4006,1441.61,624.84,Xenia,Ohio,Corporate,Office Supplies
4007,1038.4,112.36,New Albany,Indiana,Corporate,Office Supplies
4007,305.82,-232.24,New Albany,Indiana,Corporate,Office Supplies
4033,763.12,140.33,Garfield,New Jersey,Consumer,Office Supplies
4033,19269.05,4127.79,Portland,Maine,Consumer,Furniture
4034,3367.24,-1183.69,Saint Louis,MO,Small Business,Furniture
4034,5723.24,-194.97,Saint Louis,MO,Small Business,Furniture
4037,188.07,-101.85,Lees Summit,MO,Corporate,Office Supplies
4067,118.38,-42.46,Novi,Michigan,Corporate,Office Supplies
4069,54.43,-31.63,Pendleton,Oregon,Consumer,Office Supplies
4069,124.94,-2.40,Pendleton,Oregon,Consumer,Office Supplies
4069,78.46,18.57,Pendleton,Oregon,Consumer,Office Supplies
4070,646.07,237.75,Fayetteville,Arkansas,Home Office,Technology
4096,128.28,53.58,Auburn,New York,Corporate,Office Supplies
4099,1691.51,285.16,Surprise,Arizona,Consumer,Office Supplies
4099,122.93,-6.83,Tempe,Arizona,Consumer,Office Supplies
4099,47.86,-17.32,Tempe,Arizona,Consumer,Furniture
4099,3607.8505,784.49,Tempe,Arizona,Consumer,Technology
4103,42.5,-28.43,Asbury Park,New Jersey,Home Office,Office Supplies
4128,391.42,25.03,Rowlett,Texas,Consumer,Office Supplies
4132,14.76,1.32,Addison,Illinois,Corporate,Office Supplies
4134,6403.39,-824.15,Pico Rivera,California,Small Business,Furniture
4134,757.91,-16.05,Pico Rivera,California,Small Business,Technology
4162,381.6,-319.02,Longmeadow,MA,Small Business,Office Supplies
4166,138.85,-49.35,Albany,Georgia,Corporate,Office Supplies
4193,64.29,14.42,Garfield Heights,Ohio,Home Office,Office Supplies
4193,75.77,64.25,Garfield Heights,Ohio,Home Office,Furniture
4195,255.74,37.09,Littleton,Colorado,Corporate,Technology
4199,639.71,102.53,Orem,Utah,Corporate,Furniture
4230,409.16,21.96,Twentynine Palms,California,Corporate,Furniture
4230,2508.316,456.81,Twentynine Palms,California,Corporate,Technology
4257,253.89,-83.66,Eastpointe,Michigan,Consumer,Office Supplies
4261,1556.87,-521.42,Southfield,Michigan,Corporate,Office Supplies
4261,195.98,-71.47,Southfield,Michigan,Corporate,Office Supplies
4261,9235.97,2848.17,Southgate,Michigan,Corporate,Office Supplies
4261,274.38,-94.82,Southgate,Michigan,Corporate,Office Supplies
4294,17.72,-15.34,Grand Rapids,Michigan,Small Business,Furniture
4321,1505.57,-54.63,Moore,Oklahoma,Corporate,Office Supplies
4324,1165.33,154.85,Goleta,California,Small Business,Office Supplies
4354,49.04,7.74,Carrollton,Texas,Corporate,Furniture
4359,215.76,-97.75,Greenville,South Carolina,Home Office,Office Supplies
4387,640.21,-388.52,Garfield Heights,Ohio,Corporate,Furniture
4389,179.45,-116.35,Eagle,Idaho,Corporate,Office Supplies
4389,7987.43,1304.90,Eagle,Idaho,Corporate,Furniture
4389,2455.276,693.06,Eagle,Idaho,Corporate,Technology
4391,2592.432,428.47,Aurora,Colorado,Home Office,Technology
4416,7441.29,2665.40,Fort Wayne,Indiana,Corporate,Office Supplies
4422,313.43,104.03,Louisville,Colorado,Consumer,Furniture
4422,390.11,-19.92,Louisville,Colorado,Consumer,Office Supplies
4451,992.95,-65.21,Saint Petersburg,Florida,Corporate,Office Supplies
4454,55.45,21.42,Fort Wayne,Indiana,Corporate,Office Supplies
4455,279.29,14.15,Maplewood,New Jersey,Small Business,Furniture
4487,325.24,-79.42,Minneapolis,Minnesota,Small Business,Office Supplies
4512,6077.11,-353.66,Garfield Heights,Ohio,Home Office,Furniture
4514,2841.4395,374.63,Pullman,Washington,Consumer,Technology
4515,887.94,49.45,Odenton,Maryland,Consumer,Technology
4516,294.78,-113.45,North Miami Beach,Florida,Small Business,Office Supplies
4545,126.38,26.64,Muskogee,Oklahoma,Small Business,Office Supplies
4545,33.1,-24.15,Muskogee,Oklahoma,Small Business,Office Supplies
4550,3730.54,1369.09,Weslaco,Texas,Home Office,Technology
4578,282.71,-141.44,Fruit Cove,Florida,Corporate,Office Supplies
4578,724.13,-250.53,Gainesville,Florida,Corporate,Office Supplies
4578,294.66,86.33,Gainesville,Florida,Corporate,Furniture
4579,1765.05,749.22,Shoreview,Minnesota,Small Business,Office Supplies
4580,7384.54,-2301.53,Concord,New Hampshire,Consumer,Furniture
4581,2325.42,739.91,Twentynine Palms,California,Home Office,Office Supplies
4583,3021.64,-720.20,New Bern,North Carolina,Corporate,Furniture
4610,66.88,-17.01,Wilkes Barre,Pennsylvania,Small Business,Technology
4610,447.34,203.01,Wilkes Barre,Pennsylvania,Small Business,Office Supplies
4611,16172.44,7176.12,North Port,Florida,Consumer,Technology
4612,89.55,-375.64,Elgin,Illinois,Corporate,Office Supplies
4642,65.61,-39.74,Oak Park,Michigan,Corporate,Technology
4642,309.62,-80.20,Oak Park,Michigan,Corporate,Office Supplies
4645,920,-45.07,Tualatin,Oregon,Small Business,Technology
4645,104.2,-8.53,West Linn,Oregon,Small Business,Office Supplies
4645,3563.88,285.95,West Linn,Oregon,Small Business,Technology
4647,1590.163,-57.54,Auburn,Maine,Corporate,Technology
4647,482.93,-67.59,Concord,New Hampshire,Corporate,Office Supplies
4647,1203.73,293.14,Naugatuck,Connecticut,Corporate,Office Supplies
4647,75.19,-6.61,Seymour,Connecticut,Corporate,Office Supplies
4672,152.44,-16.64,Puyallup,Washington,Corporate,Furniture
4674,3041.33,-260.41,Murfreesboro,Tennessee,Corporate,Furniture
4675,17.89,-1.15,Wilmington,North Carolina,Consumer,Office Supplies
4676,1210.0515,-104.25,Oak Forest,Illinois,Home Office,Technology
4676,187.83,85.96,Oak Lawn,Illinois,Home Office,Office Supplies
4676,49.59,-8.38,Oak Lawn,Illinois,Home Office,Office Supplies
4676,4253.009,1115.69,Oak Lawn,Illinois,Home Office,Technology
4705,123.85,-71.44,Anacortes,Washington,Corporate,Office Supplies
4706,2116.7,488.82,West Hollywood,California,Small Business,Office Supplies
4708,180.38,-119.32,Crofton,Maryland,Corporate,Office Supplies
4737,314.21,49.77,Cleveland,Tennessee,Corporate,Office Supplies
4738,10.39,-7.97,Saratoga,California,Home Office,Office Supplies
4739,48.57,4.21,Norfolk,Virginia,Corporate,Office Supplies
4741,342.97,-131.63,Louisville,Colorado,Consumer,Furniture
4743,352.55,128.99,Weslaco,Texas,Home Office,Office Supplies
4743,719.64,-245.62,Weslaco,Texas,Home Office,Office Supplies
4769,117.4,48.63,Valley Stream,New York,Home Office,Office Supplies
4771,135.928,-126.47,Santa Monica,California,Consumer,Furniture
4772,1560.617,214.29,Salisbury,North Carolina,Corporate,Technology
4773,6746.312,-433.29,Hudson,Ohio,Home Office,Furniture
4773,311.38,34.12,West Scarborough,Maine,Home Office,Office Supplies
4774,126.87,-125.99,Rogers,Arkansas,Corporate,Technology
4800,41.94,-26.17,Lindenhurst,New York,Corporate,Office Supplies
4800,89.25,40.88,Lindenhurst,New York,Corporate,Office Supplies
4800,79.81,-4.28,Lindenhurst,New York,Corporate,Office Supplies
4804,463.83,103.26,Paradise,California,Corporate,Technology
4805,55.38,-25.95,Mount Vernon,Washington,Small Business,Office Supplies
4835,9.4,-7.60,Aurora,Colorado,Home Office,Office Supplies
4839,159.43,-120.59,North Olmsted,Ohio,Consumer,Office Supplies
4864,4901.99,1724.68,Jackson,Michigan,Corporate,Office Supplies
4870,17248.09,2048.63,Chico,California,Corporate,Furniture
4871,775.74,-215.39,Alexandria,Louisiana,Consumer,Furniture
4871,238.34,-19.31,Alexandria,Louisiana,Consumer,Office Supplies
4896,831.52,259.47,Gardner,MA,Small Business,Technology
4896,1089.87,-124.51,Lexington,MA,Small Business,Technology
4896,121.3,-64.87,Parsippany,New Jersey,Small Business,Office Supplies
4931,168.31,46.49,Stockton,California,Corporate,Office Supplies
4931,4282.725,1371.74,Stockton,California,Corporate,Technology
4932,109.37,25.96,Omaha,Nebraska,Corporate,Office Supplies
4935,106.64,-31.95,Beavercreek,Ohio,Corporate,Office Supplies
4960,40.87,-16.38,Avenel,New Jersey,Corporate,Office Supplies
4960,8363.65,763.33,East Haven,Connecticut,Corporate,Furniture
4965,1068.79,56.05,Braintree,MA,Corporate,Office Supplies
4965,287.13,-186.31,South Burlington,Vermont,Corporate,Office Supplies
4996,4305.79,1020.32,Livonia,Michigan,Corporate,Office Supplies
5028,79.68,18.24,Littleton,Colorado,Corporate,Furniture
5059,41.18,-19.31,Dalton,Georgia,Small Business,Office Supplies
5061,12.8,-2.21,Minneapolis,Minnesota,Corporate,Office Supplies
5092,709.04,-337.92,Prior Lake,Minnesota,Consumer,Furniture
5092,978.77,220.91,Prior Lake,Minnesota,Consumer,Office Supplies
5094,79.58,-38.28,Pasadena,California,Small Business,Office Supplies
